date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:30:37	19547/19547	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e45534b-4c5c%22	https://clany.vamtam.com/wp-content/uploads/bb-plugin/cache/16058-layout.js?ver=b1148e0c204d63388f23ac9fa7b7e201	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/bb-plugin/cache/16058-layout2618.js	(from https://clany.vamtam.com/services/post-construction-cleaning/)
09:30:38	26906/26906	---MCZ	200	added ('OK')	text/css	etag:W/%225e45533f-6e6c%22	https://clany.vamtam.com/wp-content/uploads/bb-plugin/cache/16062-layout.css?ver=b1148e0c204d63388f23ac9fa7b7e201	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/bb-plugin/cache/16062-layout2618.css	(from https://clany.vamtam.com/services/move-in-out-cleaning/)
09:30:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202020%2007:30:40%20GMT	https://clany.vamtam.com/?p=16062	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/indexa42d.html	(from https://clany.vamtam.com/services/move-in-out-cleaning/)
09:30:39	2342/2342	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Apr%202020%2007:30:40%20GMT	https://clany.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclany.vamtam.com%2Fservices%2Fmove-in-out-cleaning%2F	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-json/oembed/1.0/embedc0c0.json	(from https://clany.vamtam.com/services/move-in-out-cleaning/)
09:30:40	2443/2443	---MCZ	200	added ('OK')	text/xml	date:Mon,%2027%20Apr%202020%2007:30:41%20GMT	https://clany.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclany.vamtam.com%2Fservices%2Fmove-in-out-cleaning%2F&format=xml	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-json/oembed/1.0/embede14c	(from https://clany.vamtam.com/services/move-in-out-cleaning/)
09:30:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202020%2007:30:42%20GMT	https://clany.vamtam.com/services/move-in-out-cleaning/'https://clany.vamtam.com/wp-content/uploads/2018/07/Header-3.jpg'	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/services/move-in-out-cleaning/'https_/clany.vamtam.com/wp-content/uploads/2018/07/Header-3.jpg'	(from https://clany.vamtam.com/services/move-in-out-cleaning/)
09:30:41	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Apr%202020%2007:30:42%20GMT	https://clany.vamtam.com/services/move-in-out-cleaning/https:/clany.vamtam.com/wp-content/uploads/2018/07/Header-3.jpg	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/services/move-in-out-cleaning/https_/clany.vamtam.com/wp-content/uploads/2018/07/Header-3.jpg	(from https://clany.vamtam.com/services/move-in-out-cleaning/)
09:30:42	19547/19547	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e45533f-4c5c%22	https://clany.vamtam.com/wp-content/uploads/bb-plugin/cache/16062-layout.js?ver=b1148e0c204d63388f23ac9fa7b7e201	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/bb-plugin/cache/16062-layout2618.js	(from https://clany.vamtam.com/services/move-in-out-cleaning/)
09:30:42	28268/28268	---MCZ	200	added ('OK')	text/css	etag:W/%225e455320-6e6c%22	https://clany.vamtam.com/wp-content/uploads/bb-plugin/cache/16065-layout.css?ver=b1148e0c204d63388f23ac9fa7b7e201	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/bb-plugin/cache/16065-layout2618.css	(from https://clany.vamtam.com/services/recurring-cleaning/)
09:30:43	2311/2311	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Apr%202020%2007:30:45%20GMT	https://clany.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclany.vamtam.com%2Fservices%2Frecurring-cleaning%2F	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-json/oembed/1.0/embed9c3f.json	(from https://clany.vamtam.com/services/recurring-cleaning/)
09:30:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202020%2007:30:45%20GMT	https://clany.vamtam.com/?p=16065	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/index8a74.html	(from https://clany.vamtam.com/services/recurring-cleaning/)
09:30:44	2406/2406	---MCZ	200	added ('OK')	text/xml	date:Mon,%2027%20Apr%202020%2007:30:46%20GMT	https://clany.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclany.vamtam.com%2Fservices%2Frecurring-cleaning%2F&format=xml	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-json/oembed/1.0/embed66c7	(from https://clany.vamtam.com/services/recurring-cleaning/)
09:30:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202020%2007:30:46%20GMT	https://clany.vamtam.com/services/recurring-cleaning/'https://clany.vamtam.com/wp-content/uploads/2018/07/Header-4.jpg'	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/services/recurring-cleaning/'https_/clany.vamtam.com/wp-content/uploads/2018/07/Header-4.jpg'	(from https://clany.vamtam.com/services/recurring-cleaning/)
09:30:46	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Apr%202020%2007:30:48%20GMT	https://clany.vamtam.com/services/recurring-cleaning/https:/clany.vamtam.com/wp-content/uploads/2018/07/Header-4.jpg	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/services/recurring-cleaning/https_/clany.vamtam.com/wp-content/uploads/2018/07/Header-4.jpg	(from https://clany.vamtam.com/services/recurring-cleaning/)
09:30:48	19547/19547	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e455320-4c5c%22	https://clany.vamtam.com/wp-content/uploads/bb-plugin/cache/16065-layout.js?ver=b1148e0c204d63388f23ac9fa7b7e201	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/bb-plugin/cache/16065-layout2618.js	(from https://clany.vamtam.com/services/recurring-cleaning/)
09:30:49	30315/30315	---MCZ	200	added ('OK')	text/css	etag:W/%225e4556f6-7c92%22	https://clany.vamtam.com/wp-content/uploads/bb-plugin/cache/16097-layout.css?ver=b1148e0c204d63388f23ac9fa7b7e201	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/bb-plugin/cache/16097-layout2618.css	(from https://clany.vamtam.com/offers/)
09:30:50	2231/2231	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Apr%202020%2007:30:51%20GMT	https://clany.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclany.vamtam.com%2Foffers%2F	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-json/oembed/1.0/embed611d.json	(from https://clany.vamtam.com/offers/)
09:30:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202020%2007:30:52%20GMT	https://clany.vamtam.com/?p=16097	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/indexa2bd.html	(from https://clany.vamtam.com/offers/)
09:30:51	2328/2328	---MCZ	200	added ('OK')	text/xml	date:Mon,%2027%20Apr%202020%2007:30:52%20GMT	https://clany.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclany.vamtam.com%2Foffers%2F&format=xml	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-json/oembed/1.0/embedbc95	(from https://clany.vamtam.com/offers/)
09:30:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202020%2007:30:53%20GMT	https://clany.vamtam.com/offers/'https://clany.vamtam.com/wp-content/uploads/2018/07/Header-4.jpg'	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/offers/'https_/clany.vamtam.com/wp-content/uploads/2018/07/Header-4.jpg'	(from https://clany.vamtam.com/offers/)
09:30:53	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Apr%202020%2007:30:54%20GMT	https://clany.vamtam.com/offers/https:/clany.vamtam.com/wp-content/uploads/2018/07/Header-4.jpg	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/offers/https_/clany.vamtam.com/wp-content/uploads/2018/07/Header-4.jpg	(from https://clany.vamtam.com/offers/)
09:30:54	19548/19548	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e4556f6-4c5c%22	https://clany.vamtam.com/wp-content/uploads/bb-plugin/cache/16097-layout.js?ver=b1148e0c204d63388f23ac9fa7b7e201	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/bb-plugin/cache/16097-layout2618.js	(from https://clany.vamtam.com/offers/)
09:30:54	35816/35816	---MCZ	200	added ('OK')	text/css	etag:W/%225e4556eb-9343%22	https://clany.vamtam.com/wp-content/uploads/bb-plugin/cache/15841-layout.css?ver=b1148e0c204d63388f23ac9fa7b7e201	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/bb-plugin/cache/15841-layout2618.css	(from https://clany.vamtam.com/pricing/)
09:30:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202020%2007:30:56%20GMT	https://clany.vamtam.com/cost-calculator/	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/cost-calculator/index.html	(from https://clany.vamtam.com/offers/)
09:30:55	2236/2236	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Apr%202020%2007:30:56%20GMT	https://clany.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclany.vamtam.com%2Fpricing%2F	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-json/oembed/1.0/embed6bb6.json	(from https://clany.vamtam.com/pricing/)
09:30:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202020%2007:30:56%20GMT	https://clany.vamtam.com/?p=15841	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/index6ac5.html	(from https://clany.vamtam.com/pricing/)
09:30:56	2333/2333	---MCZ	200	added ('OK')	text/xml	date:Mon,%2027%20Apr%202020%2007:30:57%20GMT	https://clany.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclany.vamtam.com%2Fpricing%2F&format=xml	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-json/oembed/1.0/embed50d2	(from https://clany.vamtam.com/pricing/)
09:30:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202020%2007:30:58%20GMT	https://clany.vamtam.com/pricing/'https://clany.vamtam.com/wp-content/uploads/2018/07/photo-23.jpg'	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/pricing/'https_/clany.vamtam.com/wp-content/uploads/2018/07/photo-23.jpg'	(from https://clany.vamtam.com/pricing/)
09:30:57	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2027%20Apr%202020%2007:30:58%20GMT	https://clany.vamtam.com/pricing/https:/clany.vamtam.com/wp-content/uploads/2018/07/photo-23.jpg	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/pricing/https_/clany.vamtam.com/wp-content/uploads/2018/07/photo-23.jpg	(from https://clany.vamtam.com/pricing/)
09:30:57	19547/19547	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e4556eb-4c5c%22	https://clany.vamtam.com/wp-content/uploads/bb-plugin/cache/15841-layout.js?ver=b1148e0c204d63388f23ac9fa7b7e201	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/bb-plugin/cache/15841-layout2618.js	(from https://clany.vamtam.com/pricing/)
09:30:58	24757/24757	---MCZ	200	added ('OK')	text/css	etag:W/%225e455aa5-65dc%22	https://clany.vamtam.com/wp-content/uploads/bb-plugin/cache/15838-layout.css?ver=04e19f23806c2257602335f09231034c	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/bb-plugin/cache/15838-layout794e.css	(from https://clany.vamtam.com/pricing/cost-calculator/)
09:30:59	2294/2294	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Apr%202020%2007:31:00%20GMT	https://clany.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclany.vamtam.com%2Fpricing%2Fcost-calculator%2F	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-json/oembed/1.0/embedb622.json	(from https://clany.vamtam.com/pricing/cost-calculator/)
09:30:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202020%2007:31:00%20GMT	https://clany.vamtam.com/?p=15838	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/index2366.html	(from https://clany.vamtam.com/pricing/cost-calculator/)
09:31:00	2389/2389	---MCZ	200	added ('OK')	text/xml	date:Mon,%2027%20Apr%202020%2007:31:01%20GMT	https://clany.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclany.vamtam.com%2Fpricing%2Fcost-calculator%2F&format=xml	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-json/oembed/1.0/embedb38c	(from https://clany.vamtam.com/pricing/cost-calculator/)
09:31:00	19547/19547	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e455aa5-4c5c%22	https://clany.vamtam.com/wp-content/uploads/bb-plugin/cache/15838-layout.js?ver=04e19f23806c2257602335f09231034c	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/bb-plugin/cache/15838-layout794e.js	(from https://clany.vamtam.com/pricing/cost-calculator/)
09:31:01	23871/23871	---MCZ	200	added ('OK')	text/css	etag:W/%225e46058b-61f9%22	https://clany.vamtam.com/wp-content/uploads/bb-plugin/cache/15843-layout.css?ver=56bf689e0f01f82e21b0bb85140378be	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/bb-plugin/cache/15843-layoutc0ca.css	(from https://clany.vamtam.com/reviews/)
09:31:01	7908/7908	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22f42b938e1578a9d00d1eef89337e241e%22	https://clany.vamtam.com/reviews/feed/	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/reviews/feed/index.html	(from https://clany.vamtam.com/reviews/)
09:31:02	2236/2236	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Apr%202020%2007:31:03%20GMT	https://clany.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclany.vamtam.com%2Freviews%2F	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-json/oembed/1.0/embed2484.json	(from https://clany.vamtam.com/reviews/)
09:31:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202020%2007:31:03%20GMT	https://clany.vamtam.com/?p=15843	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/indexf7af.html	(from https://clany.vamtam.com/reviews/)
09:31:03	2333/2333	---MCZ	200	added ('OK')	text/xml	date:Mon,%2027%20Apr%202020%2007:31:04%20GMT	https://clany.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclany.vamtam.com%2Freviews%2F&format=xml	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-json/oembed/1.0/embed7f62	(from https://clany.vamtam.com/reviews/)
09:31:03	85494/85494	---MCZ	200	added ('OK')	text/css	etag:W/%225be2f48d-14df6%22	https://clany.vamtam.com/wp-content/themes/clany/vamtam/assets/cubeportfolio/css/cubeportfolio.min.css?ver=4.4.0	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/themes/clany/vamtam/assets/cubeportfolio/css/cubeportfolio.min474a.css	(from https://clany.vamtam.com/reviews/)
09:31:04	19547/19547	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e46058b-4c5c%22	https://clany.vamtam.com/wp-content/uploads/bb-plugin/cache/15843-layout.js?ver=56bf689e0f01f82e21b0bb85140378be	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/bb-plugin/cache/15843-layoutc0ca.js	(from https://clany.vamtam.com/reviews/)
09:31:06	2385/2385	---MCZ	200	added ('OK')	application/javascript	etag:W/%225df2a2c1-951%22	https://clany.vamtam.com/wp-includes/js/comment-reply.min.js?ver=5.3.2	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-includes/js/comment-reply.min9dff.js	(from https://clany.vamtam.com/reviews/)
09:31:06	595/595	---MCZ	200	added ('OK')	application/javascript	etag:W/%225df2a2e4-2bc%22	https://clany.vamtam.com/wp-content/plugins/akismet/_inc/form.js?ver=4.1.3	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/akismet/_inc/forma352.js	(from https://clany.vamtam.com/reviews/)
09:31:06	81755/81755	---MCZ	200	added ('OK')	application/javascript	etag:W/%225be2f48d-13f5b%22	https://clany.vamtam.com/wp-content/themes/clany/vamtam/assets/cubeportfolio/js/jquery.cubeportfolio.min.js?ver=4.4.0	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/themes/clany/vamtam/assets/cubeportfolio/js/jquery.cubeportfolio.min474a.js	(from https://clany.vamtam.com/reviews/)
09:31:07	46772/46772	---MCZ	200	added ('OK')	text/css	etag:W/%225e458f70-b6b4%22	https://clany.vamtam.com/wp-content/uploads/bb-plugin/cache/11683-layout.css?ver=04e19f23806c2257602335f09231034c	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/bb-plugin/cache/11683-layout794e.css	(from https://clany.vamtam.com/features/)
09:31:08	2256/2256	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Apr%202020%2007:31:09%20GMT	https://clany.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclany.vamtam.com%2Ffeatures%2F	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-json/oembed/1.0/embedd677.json	(from https://clany.vamtam.com/features/)
09:31:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202020%2007:31:09%20GMT	https://clany.vamtam.com/?p=11683	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/index079b.html	(from https://clany.vamtam.com/features/)
09:31:08	2353/2353	---MCZ	200	added ('OK')	text/xml	date:Mon,%2027%20Apr%202020%2007:31:10%20GMT	https://clany.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclany.vamtam.com%2Ffeatures%2F&format=xml	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-json/oembed/1.0/embedd537	(from https://clany.vamtam.com/features/)
09:31:09	19548/19548	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e458f70-4c5c%22	https://clany.vamtam.com/wp-content/uploads/bb-plugin/cache/11683-layout.js?ver=04e19f23806c2257602335f09231034c	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/bb-plugin/cache/11683-layout794e.js	(from https://clany.vamtam.com/features/)
09:31:09	57180/57180	---MCZ	200	added ('OK')	text/css	etag:W/%225e454e7a-df5c%22	https://clany.vamtam.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/5.12.0/css/all.min.css?ver=2.3.1.1	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/5.12.0/css/all.minc936.css	(from https://clany.vamtam.com/features/comingsoon/)
09:31:10	26702/26702	---MCZ	200	added ('OK')	text/css	etag:W/%225e454e7a-684e%22	https://clany.vamtam.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/5.12.0/css/v4-shims.min.css?ver=2.3.1.1	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/plugins/beaver-builder-lite-version/fonts/fontawesome/5.12.0/css/v4-shims.minc936.css	(from https://clany.vamtam.com/features/comingsoon/)
09:31:10	28262/28262	---MCZ	200	added ('OK')	text/css	etag:W/%225e458614-6e66%22	https://clany.vamtam.com/wp-content/uploads/bb-plugin/cache/8022-layout.css?ver=4c8f813ebbdc3626d4bf87f98fdf7c57	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/bb-plugin/cache/8022-layout1fb5.css	(from https://clany.vamtam.com/features/comingsoon/)
09:31:11	2274/2274	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Apr%202020%2007:31:12%20GMT	https://clany.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclany.vamtam.com%2Ffeatures%2Fcomingsoon%2F	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-json/oembed/1.0/embed82a8.json	(from https://clany.vamtam.com/features/comingsoon/)
09:31:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202020%2007:31:12%20GMT	https://clany.vamtam.com/?p=8022	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/index7b6e.html	(from https://clany.vamtam.com/features/comingsoon/)
09:31:12	2369/2369	---MCZ	200	added ('OK')	text/xml	date:Mon,%2027%20Apr%202020%2007:31:13%20GMT	https://clany.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclany.vamtam.com%2Ffeatures%2Fcomingsoon%2F&format=xml	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-json/oembed/1.0/embedcc0a	(from https://clany.vamtam.com/features/comingsoon/)
09:31:12	19548/19548	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e458614-4c5c%22	https://clany.vamtam.com/wp-content/uploads/bb-plugin/cache/8022-layout.js?ver=4c8f813ebbdc3626d4bf87f98fdf7c57	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/bb-plugin/cache/8022-layout1fb5.js	(from https://clany.vamtam.com/features/comingsoon/)
09:31:13	20572/20572	---MCZ	200	added ('OK')	text/css	etag:W/%225e464321-505c%22	https://clany.vamtam.com/wp-content/uploads/bb-plugin/cache/1851-layout.css?ver=7e5340fcccc31b8a937093cef79fa089	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/bb-plugin/cache/1851-layoutf4ba.css	(from https://clany.vamtam.com/features/case-studies/)
09:31:14	2281/2281	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Apr%202020%2007:31:16%20GMT	https://clany.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclany.vamtam.com%2Ffeatures%2Fcase-studies%2F	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-json/oembed/1.0/embedae43.json	(from https://clany.vamtam.com/features/case-studies/)
09:31:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202020%2007:31:16%20GMT	https://clany.vamtam.com/?p=1851	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/indexd614.html	(from https://clany.vamtam.com/features/case-studies/)
09:31:15	2376/2376	---MCZ	200	added ('OK')	text/xml	date:Mon,%2027%20Apr%202020%2007:31:16%20GMT	https://clany.vamtam.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fclany.vamtam.com%2Ffeatures%2Fcase-studies%2F&format=xml	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-json/oembed/1.0/embed728f	(from https://clany.vamtam.com/features/case-studies/)
09:31:16	25898/25898	---M--	200	added ('OK')	image/jpeg	etag:%225b3cd964-652a%22	https://clany.vamtam.com/wp-content/uploads/2014/03/photo-13-315x194.jpg	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/2014/03/photo-13-315x194.jpg	(from https://clany.vamtam.com/features/case-studies/)
09:31:17	29982/29982	---M--	200	added ('OK')	image/jpeg	etag:%225b43b5c8-751e%22	https://clany.vamtam.com/wp-content/uploads/2010/04/photo-16-315x194.jpg	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/2010/04/photo-16-315x194.jpg	(from https://clany.vamtam.com/features/case-studies/)
09:31:18	28166/28166	---M--	200	added ('OK')	image/jpeg	etag:%225b3e28d3-6e06%22	https://clany.vamtam.com/wp-content/uploads/2013/09/photo-15-315x194.jpg	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/2013/09/photo-15-315x194.jpg	(from https://clany.vamtam.com/features/case-studies/)
09:31:19	27096/27096	---M--	200	added ('OK')	image/jpeg	etag:%225b3cdc54-69d8%22	https://clany.vamtam.com/wp-content/uploads/2014/03/photo-14-315x194.jpg	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/2014/03/photo-14-315x194.jpg	(from https://clany.vamtam.com/features/case-studies/)
09:31:19	33943/33943	---M--	200	added ('OK')	image/jpeg	etag:%225b3cd003-8497%22	https://clany.vamtam.com/wp-content/uploads/2014/03/photo-12-315x194.jpg	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/2014/03/photo-12-315x194.jpg	(from https://clany.vamtam.com/features/case-studies/)
09:31:19	25604/25604	---M--	200	added ('OK')	image/jpeg	etag:%225b63767e-6404%22	https://clany.vamtam.com/wp-content/uploads/2014/01/photo-25-315x194.jpg	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/2014/01/photo-25-315x194.jpg	(from https://clany.vamtam.com/features/case-studies/)
09:31:20	143358/143358	---M--	200	added ('OK')	image/jpeg	etag:%225b60659b-22ffe%22	https://clany.vamtam.com/wp-content/uploads/2014/01/photo-25-1224x753.jpg	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/2014/01/photo-25-1224x753.jpg	(from https://clany.vamtam.com/features/case-studies/)
09:31:20	31737/31737	---M--	200	added ('OK')	image/jpeg	etag:%225b63767d-7bf9%22	https://clany.vamtam.com/wp-content/uploads/2014/01/photo-26-315x194.jpg	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/2014/01/photo-26-315x194.jpg	(from https://clany.vamtam.com/features/case-studies/)
09:31:21	292443/292443	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2007:31:22%20GMT	https://clany.vamtam.com/portfolio/clarity/	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/portfolio/clarity/index.html	(from https://clany.vamtam.com/features/case-studies/)
09:31:21	292302/292302	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2007:31:23%20GMT	https://clany.vamtam.com/portfolio/holy/	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/portfolio/holy/index.html	(from https://clany.vamtam.com/features/case-studies/)
09:31:21	187405/187405	---M--	200	added ('OK')	image/jpeg	etag:%225b60661a-2dc0d%22	https://clany.vamtam.com/wp-content/uploads/2014/01/photo-26-1224x753.jpg	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/2014/01/photo-26-1224x753.jpg	(from https://clany.vamtam.com/features/case-studies/)
09:31:22	292668/292668	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2007:31:23%20GMT	https://clany.vamtam.com/portfolio/offancy/	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/portfolio/offancy/index.html	(from https://clany.vamtam.com/features/case-studies/)
09:31:22	21389/21389	---M--	200	added ('OK')	image/jpeg	etag:%225b63767c-538d%22	https://clany.vamtam.com/wp-content/uploads/2013/08/photo-27-315x194.jpg	C:/My%20Web%20Sites/cleaning/clany.vamtam.com/wp-content/uploads/2013/08/photo-27-315x194.jpg	(from https://clany.vamtam.com/features/case-studies/)
